diff_type,doi,focal_personid,focal_unitid,collab_personid,collab_unitid,collab_type
missing_from_ours,10.1038/S41467-024-51527-Y,435117,1921,287297,1921,Article
missing_from_ours,10.1038/S41467-024-51527-Y,435117,1921,935577,1921,Article
missing_from_ours,10.1038/S41467-024-51527-Y,935577,1921,287297,1921,Article
missing_from_ours,10.1038/S41467-024-51527-Y,935577,1921,435117,1908,Article
missing_from_ours,10.1038/S41467-024-51527-Y,935577,1921,435117,1921,Article
missing_from_ours,10.1038/S41551-023-01006-4,46757,1904,58851,1903,Article
missing_from_ours,10.1038/S41551-023-01006-4,46757,1904,58851,1904,Article
missing_from_ours,10.1038/S41551-023-01006-4,46757,1904,58851,1906,Article
missing_from_ours,10.1038/S41551-023-01006-4,46757,1904,60069,1903,Article
missing_from_ours,10.1038/S41551-023-01006-4,46757,1904,827631,1903,Article
missing_from_ours,10.1038/S41551-023-01006-4,46757,1909,58851,1903,Article
missing_from_ours,10.1038/S41551-023-01006-4,46757,1909,58851,1904,Article
missing_from_ours,10.1038/S41551-023-01006-4,46757,1909,58851,1906,Article
missing_from_ours,10.1038/S41551-023-01006-4,46757,1909,60069,1903,Article
missing_from_ours,10.1038/S41551-023-01006-4,46757,1909,827631,1903,Article
missing_from_ours,10.1038/S41551-023-01006-4,58851,1903,46757,1904,Article
missing_from_ours,10.1038/S41551-023-01006-4,58851,1903,46757,1909,Article
missing_from_ours,10.1038/S41551-023-01006-4,58851,1903,60069,1903,Article
missing_from_ours,10.1038/S41551-023-01006-4,58851,1903,827631,1903,Article
missing_from_ours,10.1038/S41551-023-01006-4,58851,1904,46757,1904,Article
missing_from_ours,10.1038/S41551-023-01006-4,58851,1904,46757,1909,Article
missing_from_ours,10.1038/S41551-023-01006-4,58851,1904,60069,1903,Article
missing_from_ours,10.1038/S41551-023-01006-4,58851,1904,827631,1903,Article
missing_from_ours,10.1038/S41551-023-01006-4,58851,1906,46757,1904,Article
missing_from_ours,10.1038/S41551-023-01006-4,58851,1906,46757,1909,Article
missing_from_ours,10.1038/S41551-023-01006-4,58851,1906,60069,1903,Article
missing_from_ours,10.1038/S41551-023-01006-4,58851,1906,827631,1903,Article
missing_from_ours,10.1038/S41551-023-01006-4,60069,1903,46757,1904,Article
missing_from_ours,10.1038/S41551-023-01006-4,60069,1903,46757,1909,Article
missing_from_ours,10.1038/S41551-023-01006-4,60069,1903,58851,1903,Article
missing_from_ours,10.1038/S41551-023-01006-4,60069,1903,58851,1904,Article
missing_from_ours,10.1038/S41551-023-01006-4,60069,1903,58851,1906,Article
missing_from_ours,10.1038/S41551-023-01006-4,60069,1903,827631,1903,Article
missing_from_ours,10.1038/S41551-023-01006-4,827631,1903,46757,1904,Article
missing_from_ours,10.1038/S41551-023-01006-4,827631,1903,46757,1909,Article
missing_from_ours,10.1038/S41551-023-01006-4,827631,1903,58851,1903,Article
missing_from_ours,10.1038/S41551-023-01006-4,827631,1903,58851,1904,Article
missing_from_ours,10.1038/S41551-023-01006-4,827631,1903,58851,1906,Article
missing_from_ours,10.1038/S41551-023-01006-4,827631,1903,60069,1903,Article
missing_from_ours,10.1038/S41560-021-00819-4,136907,1919,287251,1919,Article
missing_from_ours,10.1038/S41560-021-00819-4,136907,1919,287251,41851,Article
missing_from_ours,10.1038/S41560-021-00819-4,287251,1919,136907,1919,Article
missing_from_ours,10.1038/S41560-021-00819-4,287251,41851,136907,1919,Article
missing_from_ours,10.1038/S41560-024-01517-7,14212,1912,6075,1907,Article
missing_from_ours,10.1038/S41560-024-01517-7,6075,1907,14212,1912,Article
missing_from_ours,10.1038/S41562-023-01676-9,540961,1905,856131,1918,Article
missing_from_ours,10.1038/S41562-023-01676-9,540961,1905,8842,1926,Article
missing_from_ours,10.1038/S41562-023-01676-9,540961,1905,8842,41570,Article
missing_from_ours,10.1038/S41562-023-01676-9,540961,1918,856131,1918,Article
missing_from_ours,10.1038/S41562-023-01676-9,540961,1918,8842,1926,Article
missing_from_ours,10.1038/S41562-023-01676-9,540961,1918,8842,41570,Article
missing_from_ours,10.1038/S41562-023-01676-9,540961,41570,856131,1918,Article
missing_from_ours,10.1038/S41562-023-01676-9,540961,41570,8842,1926,Article
missing_from_ours,10.1038/S41562-023-01676-9,540961,41570,8842,41570,Article
missing_from_ours,10.1038/S41562-023-01676-9,856131,1918,540961,1905,Article
missing_from_ours,10.1038/S41562-023-01676-9,856131,1918,540961,1918,Article
missing_from_ours,10.1038/S41562-023-01676-9,856131,1918,540961,41570,Article
missing_from_ours,10.1038/S41562-023-01676-9,856131,1918,8842,1926,Article
missing_from_ours,10.1038/S41562-023-01676-9,856131,1918,8842,41570,Article
missing_from_ours,10.1038/S41562-023-01676-9,8842,1926,540961,1905,Article
missing_from_ours,10.1038/S41562-023-01676-9,8842,1926,540961,1918,Article
missing_from_ours,10.1038/S41562-023-01676-9,8842,1926,540961,41570,Article
missing_from_ours,10.1038/S41562-023-01676-9,8842,1926,856131,1918,Article
missing_from_ours,10.1038/S41562-023-01676-9,8842,41570,540961,1905,Article
missing_from_ours,10.1038/S41562-023-01676-9,8842,41570,540961,1918,Article
missing_from_ours,10.1038/S41562-023-01676-9,8842,41570,540961,41570,Article
missing_from_ours,10.1038/S41562-023-01676-9,8842,41570,856131,1918,Article
missing_from_ours,10.1038/S41562-024-01945-1,540961,1905,8842,1926,Article
missing_from_ours,10.1038/S41562-024-01945-1,540961,1905,8842,41570,Article
missing_from_ours,10.1038/S41562-024-01945-1,540961,1918,8842,1926,Article
missing_from_ours,10.1038/S41562-024-01945-1,540961,1918,8842,41570,Article
missing_from_ours,10.1038/S41562-024-01945-1,540961,41570,8842,1926,Article
missing_from_ours,10.1038/S41562-024-01945-1,540961,41570,8842,41570,Article
missing_from_ours,10.1038/S41562-024-01945-1,8842,1926,540961,1905,Article
missing_from_ours,10.1038/S41562-024-01945-1,8842,1926,540961,1918,Article
missing_from_ours,10.1038/S41562-024-01945-1,8842,1926,540961,41570,Article
missing_from_ours,10.1038/S41562-024-01945-1,8842,41570,540961,1905,Article
missing_from_ours,10.1038/S41562-024-01945-1,8842,41570,540961,1918,Article
missing_from_ours,10.1038/S41562-024-01945-1,8842,41570,540961,41570,Article
missing_from_ours,10.1038/S41565-022-01109-0,113951,1912,151147,1912,Article
missing_from_ours,10.1038/S41565-022-01109-0,113951,1912,151147,43334,Article
missing_from_ours,10.1038/S41565-022-01109-0,151147,1912,113951,1912,Article
missing_from_ours,10.1038/S41565-022-01109-0,151147,43334,113951,1912,Article
missing_from_ours,10.1038/S41567-023-01992-X,116604,1925,120362,1925,Article
missing_from_ours,10.1038/S41567-023-01992-X,116604,1925,15477,1925,Article
missing_from_ours,10.1038/S41567-023-01992-X,116604,1925,30783,1925,Article
missing_from_ours,10.1038/S41567-023-01992-X,116604,1925,627165,1925,Article
missing_from_ours,10.1038/S41567-023-01992-X,116604,1925,827695,1925,Article
missing_from_ours,10.1038/S41567-023-01992-X,120362,1925,116604,1925,Article
missing_from_ours,10.1038/S41567-023-01992-X,120362,1925,15477,1925,Article
missing_from_ours,10.1038/S41567-023-01992-X,120362,1925,30783,1925,Article
missing_from_ours,10.1038/S41567-023-01992-X,120362,1925,627165,1925,Article
missing_from_ours,10.1038/S41567-023-01992-X,120362,1925,827695,1925,Article
missing_from_ours,10.1038/S41567-023-01992-X,15477,1925,116604,1925,Article
missing_from_ours,10.1038/S41567-023-01992-X,15477,1925,120362,1925,Article
missing_from_ours,10.1038/S41567-023-01992-X,15477,1925,30783,1925,Article
missing_from_ours,10.1038/S41567-023-01992-X,15477,1925,627165,1925,Article
missing_from_ours,10.1038/S41567-023-01992-X,15477,1925,827695,1925,Article
missing_from_ours,10.1038/S41567-023-01992-X,30783,1925,116604,1925,Article
missing_from_ours,10.1038/S41567-023-01992-X,30783,1925,120362,1925,Article
missing_from_ours,10.1038/S41567-023-01992-X,30783,1925,15477,1925,Article
missing_from_ours,10.1038/S41567-023-01992-X,30783,1925,627165,1925,Article
missing_from_ours,10.1038/S41567-023-01992-X,30783,1925,827695,1925,Article
missing_from_ours,10.1038/S41567-023-01992-X,627165,1925,116604,1925,Article
missing_from_ours,10.1038/S41567-023-01992-X,627165,1925,120362,1925,Article
missing_from_ours,10.1038/S41567-023-01992-X,627165,1925,15477,1925,Article
missing_from_ours,10.1038/S41567-023-01992-X,627165,1925,30783,1925,Article
missing_from_ours,10.1038/S41567-023-01992-X,627165,1925,827695,1925,Article
missing_from_ours,10.1038/S41567-023-01992-X,827695,1925,116604,1925,Article
missing_from_ours,10.1038/S41567-023-01992-X,827695,1925,120362,1925,Article
missing_from_ours,10.1038/S41567-023-01992-X,827695,1925,15477,1925,Article
missing_from_ours,10.1038/S41567-023-01992-X,827695,1925,30783,1925,Article
missing_from_ours,10.1038/S41567-023-01992-X,827695,1925,627165,1925,Article
missing_from_ours,10.1038/S41567-023-02368-X,116604,1925,120362,1925,Article
missing_from_ours,10.1038/S41567-023-02368-X,116604,1925,15477,1925,Article
missing_from_ours,10.1038/S41567-023-02368-X,116604,1925,30783,1925,Article
missing_from_ours,10.1038/S41567-023-02368-X,116604,1925,627165,1925,Article
missing_from_ours,10.1038/S41567-023-02368-X,116604,1925,827695,1925,Article
missing_from_ours,10.1038/S41567-023-02368-X,120362,1925,116604,1925,Article
missing_from_ours,10.1038/S41567-023-02368-X,120362,1925,15477,1925,Article
missing_from_ours,10.1038/S41567-023-02368-X,120362,1925,30783,1925,Article
missing_from_ours,10.1038/S41567-023-02368-X,120362,1925,627165,1925,Article
missing_from_ours,10.1038/S41567-023-02368-X,120362,1925,827695,1925,Article
missing_from_ours,10.1038/S41567-023-02368-X,15477,1925,116604,1925,Article
missing_from_ours,10.1038/S41567-023-02368-X,15477,1925,120362,1925,Article
missing_from_ours,10.1038/S41567-023-02368-X,15477,1925,30783,1925,Article
missing_from_ours,10.1038/S41567-023-02368-X,15477,1925,627165,1925,Article
missing_from_ours,10.1038/S41567-023-02368-X,15477,1925,827695,1925,Article
missing_from_ours,10.1038/S41567-023-02368-X,30783,1925,116604,1925,Article
missing_from_ours,10.1038/S41567-023-02368-X,30783,1925,120362,1925,Article
missing_from_ours,10.1038/S41567-023-02368-X,30783,1925,15477,1925,Article
missing_from_ours,10.1038/S41567-023-02368-X,30783,1925,627165,1925,Article
missing_from_ours,10.1038/S41567-023-02368-X,30783,1925,827695,1925,Article
missing_from_ours,10.1038/S41567-023-02368-X,627165,1925,116604,1925,Article
missing_from_ours,10.1038/S41567-023-02368-X,627165,1925,120362,1925,Article
missing_from_ours,10.1038/S41567-023-02368-X,627165,1925,15477,1925,Article
missing_from_ours,10.1038/S41567-023-02368-X,627165,1925,30783,1925,Article
missing_from_ours,10.1038/S41567-023-02368-X,627165,1925,827695,1925,Article
missing_from_ours,10.1038/S41567-023-02368-X,827695,1925,116604,1925,Article
missing_from_ours,10.1038/S41567-023-02368-X,827695,1925,120362,1925,Article
missing_from_ours,10.1038/S41567-023-02368-X,827695,1925,15477,1925,Article
missing_from_ours,10.1038/S41567-023-02368-X,827695,1925,30783,1925,Article
missing_from_ours,10.1038/S41567-023-02368-X,827695,1925,627165,1925,Article
missing_from_ours,10.1038/S41569-023-00982-Z,41191,1912,630658,1916,Article
missing_from_ours,10.1038/S41569-023-00982-Z,630658,1916,41191,1912,Article
missing_from_ours,10.1038/S41586-021-03191-1,412267,1906,412326,8963,Article
missing_from_ours,10.1038/S41586-021-03191-1,412267,1916,412326,8963,Article
missing_from_ours,10.1038/S41586-021-03191-1,412326,8963,412267,1906,Article
missing_from_ours,10.1038/S41586-021-03191-1,412326,8963,412267,1916,Article
missing_from_ours,10.1038/S41586-021-03397-3,1088692,11918,370187,11918,Article
missing_from_ours,10.1038/S41586-021-03397-3,370187,11918,1088692,11918,Article
missing_from_ours,10.1038/S41586-021-03464-9,1088692,11918,370187,11918,Article
missing_from_ours,10.1038/S41586-021-03464-9,370187,11918,1088692,11918,Article
missing_from_ours,10.1038/S41586-021-04149-Z,412247,1904,627127,1906,Article
missing_from_ours,10.1038/S41586-021-04149-Z,412247,1904,627127,1916,Article
missing_from_ours,10.1038/S41586-021-04149-Z,412247,1904,627127,8963,Article
missing_from_ours,10.1038/S41586-021-04149-Z,412247,1909,627127,1906,Article
missing_from_ours,10.1038/S41586-021-04149-Z,412247,1909,627127,1916,Article
missing_from_ours,10.1038/S41586-021-04149-Z,412247,1909,627127,8963,Article
missing_from_ours,10.1038/S41586-021-04149-Z,627127,1906,412247,1904,Article
missing_from_ours,10.1038/S41586-021-04149-Z,627127,1906,412247,1909,Article
missing_from_ours,10.1038/S41586-021-04149-Z,627127,1916,412247,1904,Article
missing_from_ours,10.1038/S41586-021-04149-Z,627127,1916,412247,1909,Article
missing_from_ours,10.1038/S41586-021-04149-Z,627127,8963,412247,1904,Article
missing_from_ours,10.1038/S41586-021-04149-Z,627127,8963,412247,1909,Article
missing_from_ours,10.1038/S41586-021-04226-3,135419,1903,44443,1909,Article
missing_from_ours,10.1038/S41586-021-04226-3,135419,1903,44443,9852,Article
missing_from_ours,10.1038/S41586-021-04226-3,135419,1903,50192,1924,Article
missing_from_ours,10.1038/S41586-021-04226-3,135419,1903,50192,41570,Article
missing_from_ours,10.1038/S41586-021-04226-3,135419,1903,50192,43334,Article
missing_from_ours,10.1038/S41586-021-04226-3,135419,1903,53694,1909,Article
missing_from_ours,10.1038/S41586-021-04226-3,135419,1903,53694,43334,Article
missing_from_ours,10.1038/S41586-021-04226-3,135419,1903,53694,9852,Article
missing_from_ours,10.1038/S41586-021-04226-3,135419,1904,44443,1909,Article
missing_from_ours,10.1038/S41586-021-04226-3,135419,1904,44443,9852,Article
missing_from_ours,10.1038/S41586-021-04226-3,135419,1904,50192,1924,Article
missing_from_ours,10.1038/S41586-021-04226-3,135419,1904,50192,41570,Article
missing_from_ours,10.1038/S41586-021-04226-3,135419,1904,50192,43334,Article
missing_from_ours,10.1038/S41586-021-04226-3,135419,1904,53694,1909,Article
missing_from_ours,10.1038/S41586-021-04226-3,135419,1904,53694,43334,Article
missing_from_ours,10.1038/S41586-021-04226-3,135419,1904,53694,9852,Article
missing_from_ours,10.1038/S41586-021-04226-3,135419,1909,44443,1909,Article
missing_from_ours,10.1038/S41586-021-04226-3,135419,1909,44443,9852,Article
missing_from_ours,10.1038/S41586-021-04226-3,135419,1909,50192,1924,Article
missing_from_ours,10.1038/S41586-021-04226-3,135419,1909,50192,41570,Article
missing_from_ours,10.1038/S41586-021-04226-3,135419,1909,50192,43334,Article
missing_from_ours,10.1038/S41586-021-04226-3,135419,1909,53694,1909,Article
missing_from_ours,10.1038/S41586-021-04226-3,135419,1909,53694,43334,Article
missing_from_ours,10.1038/S41586-021-04226-3,135419,1909,53694,9852,Article
missing_from_ours,10.1038/S41586-021-04226-3,44443,1909,135419,1903,Article
missing_from_ours,10.1038/S41586-021-04226-3,44443,1909,135419,1904,Article
missing_from_ours,10.1038/S41586-021-04226-3,44443,1909,135419,1909,Article
missing_from_ours,10.1038/S41586-021-04226-3,44443,1909,50192,1924,Article
missing_from_ours,10.1038/S41586-021-04226-3,44443,1909,50192,41570,Article
missing_from_ours,10.1038/S41586-021-04226-3,44443,1909,50192,43334,Article
missing_from_ours,10.1038/S41586-021-04226-3,44443,1909,53694,1909,Article
missing_from_ours,10.1038/S41586-021-04226-3,44443,1909,53694,43334,Article
missing_from_ours,10.1038/S41586-021-04226-3,44443,1909,53694,9852,Article
missing_from_ours,10.1038/S41586-021-04226-3,44443,9852,135419,1903,Article
missing_from_ours,10.1038/S41586-021-04226-3,44443,9852,135419,1904,Article
missing_from_ours,10.1038/S41586-021-04226-3,44443,9852,135419,1909,Article
missing_from_ours,10.1038/S41586-021-04226-3,44443,9852,50192,1924,Article
missing_from_ours,10.1038/S41586-021-04226-3,44443,9852,50192,41570,Article
missing_from_ours,10.1038/S41586-021-04226-3,44443,9852,50192,43334,Article
missing_from_ours,10.1038/S41586-021-04226-3,44443,9852,53694,1909,Article
missing_from_ours,10.1038/S41586-021-04226-3,44443,9852,53694,43334,Article
missing_from_ours,10.1038/S41586-021-04226-3,44443,9852,53694,9852,Article
missing_from_ours,10.1038/S41586-021-04226-3,50192,1924,135419,1903,Article
missing_from_ours,10.1038/S41586-021-04226-3,50192,1924,135419,1904,Article
missing_from_ours,10.1038/S41586-021-04226-3,50192,1924,135419,1909,Article
missing_from_ours,10.1038/S41586-021-04226-3,50192,1924,44443,1909,Article
missing_from_ours,10.1038/S41586-021-04226-3,50192,1924,44443,9852,Article
missing_from_ours,10.1038/S41586-021-04226-3,50192,1924,53694,1909,Article
missing_from_ours,10.1038/S41586-021-04226-3,50192,1924,53694,43334,Article
missing_from_ours,10.1038/S41586-021-04226-3,50192,1924,53694,9852,Article
missing_from_ours,10.1038/S41586-021-04226-3,50192,41570,135419,1903,Article
missing_from_ours,10.1038/S41586-021-04226-3,50192,41570,135419,1904,Article
missing_from_ours,10.1038/S41586-021-04226-3,50192,41570,135419,1909,Article
missing_from_ours,10.1038/S41586-021-04226-3,50192,41570,44443,1909,Article
missing_from_ours,10.1038/S41586-021-04226-3,50192,41570,44443,9852,Article
missing_from_ours,10.1038/S41586-021-04226-3,50192,41570,53694,1909,Article
missing_from_ours,10.1038/S41586-021-04226-3,50192,41570,53694,43334,Article
missing_from_ours,10.1038/S41586-021-04226-3,50192,41570,53694,9852,Article
missing_from_ours,10.1038/S41586-021-04226-3,50192,43334,135419,1903,Article
missing_from_ours,10.1038/S41586-021-04226-3,50192,43334,135419,1904,Article
missing_from_ours,10.1038/S41586-021-04226-3,50192,43334,135419,1909,Article
missing_from_ours,10.1038/S41586-021-04226-3,50192,43334,44443,1909,Article
missing_from_ours,10.1038/S41586-021-04226-3,50192,43334,44443,9852,Article
missing_from_ours,10.1038/S41586-021-04226-3,50192,43334,53694,1909,Article
missing_from_ours,10.1038/S41586-021-04226-3,50192,43334,53694,43334,Article
missing_from_ours,10.1038/S41586-021-04226-3,50192,43334,53694,9852,Article
missing_from_ours,10.1038/S41586-021-04226-3,53694,1909,135419,1903,Article
missing_from_ours,10.1038/S41586-021-04226-3,53694,1909,135419,1904,Article
missing_from_ours,10.1038/S41586-021-04226-3,53694,1909,135419,1909,Article
missing_from_ours,10.1038/S41586-021-04226-3,53694,1909,44443,1909,Article
missing_from_ours,10.1038/S41586-021-04226-3,53694,1909,44443,9852,Article
missing_from_ours,10.1038/S41586-021-04226-3,53694,1909,50192,1924,Article
missing_from_ours,10.1038/S41586-021-04226-3,53694,1909,50192,41570,Article
missing_from_ours,10.1038/S41586-021-04226-3,53694,1909,50192,43334,Article
missing_from_ours,10.1038/S41586-021-04226-3,53694,43334,135419,1903,Article
missing_from_ours,10.1038/S41586-021-04226-3,53694,43334,135419,1904,Article
missing_from_ours,10.1038/S41586-021-04226-3,53694,43334,135419,1909,Article
missing_from_ours,10.1038/S41586-021-04226-3,53694,43334,44443,1909,Article
missing_from_ours,10.1038/S41586-021-04226-3,53694,43334,44443,9852,Article
missing_from_ours,10.1038/S41586-021-04226-3,53694,43334,50192,1924,Article
missing_from_ours,10.1038/S41586-021-04226-3,53694,43334,50192,41570,Article
missing_from_ours,10.1038/S41586-021-04226-3,53694,43334,50192,43334,Article
missing_from_ours,10.1038/S41586-021-04226-3,53694,9852,135419,1903,Article
missing_from_ours,10.1038/S41586-021-04226-3,53694,9852,135419,1904,Article
missing_from_ours,10.1038/S41586-021-04226-3,53694,9852,135419,1909,Article
missing_from_ours,10.1038/S41586-021-04226-3,53694,9852,44443,1909,Article
missing_from_ours,10.1038/S41586-021-04226-3,53694,9852,44443,9852,Article
missing_from_ours,10.1038/S41586-021-04226-3,53694,9852,50192,1924,Article
missing_from_ours,10.1038/S41586-021-04226-3,53694,9852,50192,41570,Article
missing_from_ours,10.1038/S41586-021-04226-3,53694,9852,50192,43334,Article
missing_from_ours,10.1038/S41586-022-05321-9,488113,11918,544617,11918,Article
missing_from_ours,10.1038/S41586-022-05321-9,488113,11918,544617,1914,Article
missing_from_ours,10.1038/S41586-022-05321-9,488113,8964,544617,11918,Article
missing_from_ours,10.1038/S41586-022-05321-9,488113,8964,544617,1914,Article
missing_from_ours,10.1038/S41586-022-05321-9,544617,11918,488113,11918,Article
missing_from_ours,10.1038/S41586-022-05321-9,544617,11918,488113,8964,Article
missing_from_ours,10.1038/S41586-022-05321-9,544617,1914,488113,11918,Article
missing_from_ours,10.1038/S41586-022-05321-9,544617,1914,488113,8964,Article
missing_from_ours,10.1038/S41586-022-05599-9,152018,1904,53694,1909,Article
missing_from_ours,10.1038/S41586-022-05599-9,152018,1904,53694,43334,Article
missing_from_ours,10.1038/S41586-022-05599-9,152018,1904,53694,9852,Article
missing_from_ours,10.1038/S41586-022-05599-9,53694,1909,152018,1904,Article
missing_from_ours,10.1038/S41586-022-05599-9,53694,43334,152018,1904,Article
missing_from_ours,10.1038/S41586-022-05599-9,53694,9852,152018,1904,Article
missing_from_ours,10.1038/S41586-023-06108-2,143520,1925,827646,1925,Article
missing_from_ours,10.1038/S41586-023-06108-2,827646,1925,143520,1925,Article
missing_from_ours,10.1038/S41586-023-06164-8,116604,1925,120362,1925,Article
missing_from_ours,10.1038/S41586-023-06164-8,116604,1925,15477,1925,Article
missing_from_ours,10.1038/S41586-023-06164-8,116604,1925,30783,1925,Article
missing_from_ours,10.1038/S41586-023-06164-8,116604,1925,627165,1925,Article
missing_from_ours,10.1038/S41586-023-06164-8,116604,1925,827695,1925,Article
missing_from_ours,10.1038/S41586-023-06164-8,120362,1925,116604,1925,Article
missing_from_ours,10.1038/S41586-023-06164-8,120362,1925,15477,1925,Article
missing_from_ours,10.1038/S41586-023-06164-8,120362,1925,30783,1925,Article
missing_from_ours,10.1038/S41586-023-06164-8,120362,1925,627165,1925,Article
missing_from_ours,10.1038/S41586-023-06164-8,120362,1925,827695,1925,Article
missing_from_ours,10.1038/S41586-023-06164-8,15477,1925,116604,1925,Article
missing_from_ours,10.1038/S41586-023-06164-8,15477,1925,120362,1925,Article
missing_from_ours,10.1038/S41586-023-06164-8,15477,1925,30783,1925,Article
missing_from_ours,10.1038/S41586-023-06164-8,15477,1925,627165,1925,Article
missing_from_ours,10.1038/S41586-023-06164-8,15477,1925,827695,1925,Article
missing_from_ours,10.1038/S41586-023-06164-8,30783,1925,116604,1925,Article
missing_from_ours,10.1038/S41586-023-06164-8,30783,1925,120362,1925,Article
missing_from_ours,10.1038/S41586-023-06164-8,30783,1925,15477,1925,Article
missing_from_ours,10.1038/S41586-023-06164-8,30783,1925,627165,1925,Article
missing_from_ours,10.1038/S41586-023-06164-8,30783,1925,827695,1925,Article
missing_from_ours,10.1038/S41586-023-06164-8,627165,1925,116604,1925,Article
missing_from_ours,10.1038/S41586-023-06164-8,627165,1925,120362,1925,Article
missing_from_ours,10.1038/S41586-023-06164-8,627165,1925,15477,1925,Article
missing_from_ours,10.1038/S41586-023-06164-8,627165,1925,30783,1925,Article
missing_from_ours,10.1038/S41586-023-06164-8,627165,1925,827695,1925,Article
missing_from_ours,10.1038/S41586-023-06164-8,827695,1925,116604,1925,Article
missing_from_ours,10.1038/S41586-023-06164-8,827695,1925,120362,1925,Article
missing_from_ours,10.1038/S41586-023-06164-8,827695,1925,15477,1925,Article
missing_from_ours,10.1038/S41586-023-06164-8,827695,1925,30783,1925,Article
missing_from_ours,10.1038/S41586-023-06164-8,827695,1925,627165,1925,Article
missing_from_ours,10.1038/S41586-023-06263-6,176362,8963,816039,1905,Article
missing_from_ours,10.1038/S41586-023-06263-6,816039,1905,176362,8963,Article
missing_from_ours,10.1038/S41586-024-07737-X,34519,1909,627125,8963,Article
missing_from_ours,10.1038/S41586-024-07737-X,34519,8963,627125,8963,Article
missing_from_ours,10.1038/S41586-024-07737-X,627125,8963,34519,1909,Article
missing_from_ours,10.1038/S41586-024-07737-X,627125,8963,34519,8963,Article
missing_from_ours,10.1038/S41586-024-08434-5,176373,1909,53694,1909,Article
missing_from_ours,10.1038/S41586-024-08434-5,176373,1909,53694,43334,Article
missing_from_ours,10.1038/S41586-024-08434-5,176373,1909,53694,9852,Article
missing_from_ours,10.1038/S41586-024-08434-5,176373,8963,53694,1909,Article
missing_from_ours,10.1038/S41586-024-08434-5,176373,8963,53694,43334,Article
missing_from_ours,10.1038/S41586-024-08434-5,176373,8963,53694,9852,Article
missing_from_ours,10.1038/S41586-024-08434-5,53694,1909,176373,1909,Article
missing_from_ours,10.1038/S41586-024-08434-5,53694,1909,176373,8963,Article
missing_from_ours,10.1038/S41586-024-08434-5,53694,43334,176373,1909,Article
missing_from_ours,10.1038/S41586-024-08434-5,53694,43334,176373,8963,Article
missing_from_ours,10.1038/S41586-024-08434-5,53694,9852,176373,1909,Article
missing_from_ours,10.1038/S41586-024-08434-5,53694,9852,176373,8963,Article
missing_from_ours,10.1038/S41588-023-01315-Z,152018,1904,53694,1909,Article
missing_from_ours,10.1038/S41588-023-01315-Z,152018,1904,53694,43334,Article
missing_from_ours,10.1038/S41588-023-01315-Z,152018,1904,53694,9852,Article
missing_from_ours,10.1038/S41588-023-01315-Z,53694,1909,152018,1904,Article
missing_from_ours,10.1038/S41588-023-01315-Z,53694,43334,152018,1904,Article
missing_from_ours,10.1038/S41588-023-01315-Z,53694,9852,152018,1904,Article
missing_from_ours,10.1038/S41588-023-01318-W,152018,1904,53694,1909,Article
missing_from_ours,10.1038/S41588-023-01318-W,152018,1904,53694,43334,Article
missing_from_ours,10.1038/S41588-023-01318-W,152018,1904,53694,9852,Article
missing_from_ours,10.1038/S41588-023-01318-W,53694,1909,152018,1904,Article
missing_from_ours,10.1038/S41588-023-01318-W,53694,43334,152018,1904,Article
missing_from_ours,10.1038/S41588-023-01318-W,53694,9852,152018,1904,Article
missing_from_ours,10.1038/S41589-023-01491-3,100462,1904,7865,1909,Article
missing_from_ours,10.1038/S41589-023-01491-3,100462,1904,7865,1916,Article
missing_from_ours,10.1038/S41589-023-01491-3,100462,1904,7865,43334,Article
missing_from_ours,10.1038/S41589-023-01491-3,100462,1909,7865,1909,Article
missing_from_ours,10.1038/S41589-023-01491-3,100462,1909,7865,1916,Article
missing_from_ours,10.1038/S41589-023-01491-3,100462,1909,7865,43334,Article
missing_from_ours,10.1038/S41589-023-01491-3,7865,1909,100462,1904,Article
missing_from_ours,10.1038/S41589-023-01491-3,7865,1909,100462,1909,Article
missing_from_ours,10.1038/S41589-023-01491-3,7865,1916,100462,1904,Article
missing_from_ours,10.1038/S41589-023-01491-3,7865,1916,100462,1909,Article
missing_from_ours,10.1038/S41589-023-01491-3,7865,43334,100462,1904,Article
missing_from_ours,10.1038/S41589-023-01491-3,7865,43334,100462,1909,Article
missing_from_ours,10.1038/S41591-021-01250-8,176373,1909,53694,1909,Article
missing_from_ours,10.1038/S41591-021-01250-8,176373,1909,53694,43334,Article
missing_from_ours,10.1038/S41591-021-01250-8,176373,1909,53694,9852,Article
missing_from_ours,10.1038/S41591-021-01250-8,176373,8963,53694,1909,Article
missing_from_ours,10.1038/S41591-021-01250-8,176373,8963,53694,43334,Article
missing_from_ours,10.1038/S41591-021-01250-8,176373,8963,53694,9852,Article
missing_from_ours,10.1038/S41591-021-01250-8,53694,1909,176373,1909,Article
missing_from_ours,10.1038/S41591-021-01250-8,53694,1909,176373,8963,Article
missing_from_ours,10.1038/S41591-021-01250-8,53694,43334,176373,1909,Article
missing_from_ours,10.1038/S41591-021-01250-8,53694,43334,176373,8963,Article
missing_from_ours,10.1038/S41591-021-01250-8,53694,9852,176373,1909,Article
missing_from_ours,10.1038/S41591-021-01250-8,53694,9852,176373,8963,Article
missing_from_ours,10.1038/S41593-023-01507-0,176373,1909,53694,1909,Article
missing_from_ours,10.1038/S41593-023-01507-0,176373,1909,53694,43334,Article
