Unit,Unit Scholar,Unit Scholar ID,Collab Institution,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Nuclear Science and Engineering, Department of","HARE, JACK",1401903,Massachusetts Institute of Technology,"AHMED, FAEZ",1108346,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","HARE, JACK",1401903,Massachusetts Institute of Technology,"GOMES LOUREIRO, NUNO F",827644,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","HARE, JACK",1401903,Princeton University,"JI, HANTAO",623782,3,0,0,6,0,0,0
"Nuclear Science and Engineering, Department of","HARE, JACK",1401903,Rice University,"HARTIGAN, PATRICK M",51869,2,0,0,1,0,0,0
"Nuclear Science and Engineering, Department of","HARE, JACK",1401903,"University of California, Berkeley","TUBMAN, ELLIE",2059577,5,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","HARE, JACK",1401903,University of Michigan,"KURANZ, CAROLYN CHRISTINE",896450,3,0,0,8,0,0,0
"Nuclear Science and Engineering, Department of","HARE, JACK",1401903,University of Rochester,"BLACKMAN, ERIC",10446,3,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","HARE, JACK",1401903,University of Rochester,"FRANK, ADAM",34197,2,0,0,1,0,0,0
"Nuclear Science and Engineering, Department of","HARE, JACK",1401903,West Virginia University,"KOEPKE, MARK E",61831,3,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","HARTWIG, ZACHARY SETH",827689,Florida State University,"LARBALESTIER, DAVID C",58575,2,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","HARTWIG, ZACHARY SETH",827689,Massachusetts Institute of Technology,"BUONASSISI, ANTHONY",135386,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","HARTWIG, ZACHARY SETH",827689,Massachusetts Institute of Technology,"DANAGOULIAN, AREG",779069,1,0,0,1,0,0,0
"Nuclear Science and Engineering, Department of","HARTWIG, ZACHARY SETH",827689,Massachusetts Institute of Technology,"FORGET, BENOIT ROBERT YVES",176375,0,0,0,1,0,0,0
"Nuclear Science and Engineering, Department of","HARTWIG, ZACHARY SETH",827689,Massachusetts Institute of Technology,"MARMAR, EARL S",176614,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","HARTWIG, ZACHARY SETH",827689,Massachusetts Institute of Technology,"SHORT, MICHAEL P",544545,2,0,0,0,0,0,0
