Unit,Unit Scholar,Unit Scholar ID,Collab Institution,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Economics, Department of","CHERNOZHUKOV, VICTOR V",20338,Massachusetts Institute of Technology,"ACEMOGLU, DARON DARON",286887,1,0,0,0,0,0,0
"Economics, Department of","CHERNOZHUKOV, VICTOR V",20338,Massachusetts Institute of Technology,"NEWEY, WHITNEY K",83855,5,0,0,0,0,0,0
"Economics, Department of","CHERNOZHUKOV, VICTOR V",20338,Massachusetts Institute of Technology,"WERNING, IVAN",128824,1,0,0,0,0,0,0
"Economics, Department of","CHERNOZHUKOV, VICTOR V",20338,Massachusetts Institute of Technology,"WHINSTON, MICHAEL DENNIS",114534,1,0,0,0,0,0,0
"Economics, Department of","CHERNOZHUKOV, VICTOR V",20338,New York University,"GALICHON, ALFRED",566509,2,0,0,0,0,0,0
"Economics, Department of","CHERNOZHUKOV, VICTOR V",20338,Pennsylvania State University - University Park,"HENRY, MARC ALBERT",545116,1,0,0,0,0,0,0
"Economics, Department of","CHERNOZHUKOV, VICTOR V",20338,Rutgers - New Brunswick,"LIAO, YUAN",525478,1,0,0,0,0,0,0
"Economics, Department of","CHERNOZHUKOV, VICTOR V",20338,"University of Arizona, The","ICHIMURA, HIDEHIKO",876199,1,0,0,0,0,0,0
"Economics, Department of","CHERNOZHUKOV, VICTOR V",20338,"University of California, Berkeley","SEMENOVA, VIRA",1180871,2,0,0,0,0,0,0
"Economics, Department of","CHERNOZHUKOV, VICTOR V",20338,"University of California, Los Angeles","CHETVERIKOV, DENIS",629714,3,0,0,0,0,0,0
"Economics, Department of","CHERNOZHUKOV, VICTOR V",20338,"University of California, Los Angeles","SANTOS, ANDRES",163982,1,0,0,0,0,0,0
"Economics, Department of","CHERNOZHUKOV, VICTOR V",20338,"University of Chicago, The","HANSEN, CHRISTIAN B",44873,1,0,0,0,0,0,0
"Economics, Department of","CHERNOZHUKOV, VICTOR V",20338,University of Michigan,"WUTHRICH, KASPAR",831388,3,0,0,0,0,0,0
"Economics, Department of","CHERNOZHUKOV, VICTOR V",20338,Washington University in St. Louis,"HE, XUMING",46241,0,1,0,0,0,0,0
"Economics, Department of","COSTINOT, ARNAUD",175964,George Washington University,"CARRILLO, PAUL E",136147,1,0,0,0,0,0,0
"Economics, Department of","COSTINOT, ARNAUD",175964,Massachusetts Institute of Technology,"DONALDSON, DAVID JOHN",632119,1,0,0,0,1,0,0
"Economics, Department of","COSTINOT, ARNAUD",175964,Massachusetts Institute of Technology,"WERNING, IVAN",128824,1,0,0,0,0,0,0
"Economics, Department of","COSTINOT, ARNAUD",175964,"University of Chicago, The","ADAO, RODRIGO",901825,1,0,0,0,0,0,0
"Economics, Department of","DONALDSON, DAVID JOHN",632119,Dartmouth College,"ALLEN, DAVID W",541023,1,0,0,0,0,0,0
"Economics, Department of","DONALDSON, DAVID JOHN",632119,George Washington University,"CARRILLO, PAUL E",136147,2,0,0,0,0,0,0
"Economics, Department of","DONALDSON, DAVID JOHN",632119,Massachusetts Institute of Technology,"ATKIN, DAVID G",629713,0,0,1,0,0,0,0
"Economics, Department of","DONALDSON, DAVID JOHN",632119,Massachusetts Institute of Technology,"COSTINOT, ARNAUD",175964,1,0,0,0,1,0,0
"Economics, Department of","DONALDSON, DAVID JOHN",632119,"University of California, Davis","SINGHAL, MONICA",241252,1,0,0,0,0,0,0
"Economics, Department of","DONALDSON, DAVID JOHN",632119,"University of Chicago, The","ADAO, RODRIGO",901825,1,0,0,0,0,0,0
"Economics, Department of","DUFLO, ESTHER",29770,Carnegie Mellon University,"NAGIN, DANIEL S",227887,1,0,0,0,0,0,0
"Economics, Department of","DUFLO, ESTHER",29770,Cornell University,"HERRERO ACOSTA, MARIO",1570434,1,0,0,0,0,0,0
"Economics, Department of","DUFLO, ESTHER",29770,Dartmouth College,"MCKELWAY, MADELINE D",1686243,2,0,0,0,0,0,0
"Economics, Department of","DUFLO, ESTHER",29770,Georgia Institute of Technology,"SUGIMOTO, CASSIDY ROSE",338949,1,0,0,0,0,0,0
"Economics, Department of","DUFLO, ESTHER",29770,Harvard University,"ALSAN, MARCELLA",632182,6,0,0,0,0,0,1
"Economics, Department of","DUFLO, ESTHER",29770,Harvard University,"BREZA, EMILY",523629,7,0,0,0,0,0,1
"Economics, Department of","DUFLO, ESTHER",29770,Louisiana State University,"KENISTON, DANIEL",404190,1,0,0,0,0,0,0
"Economics, Department of","DUFLO, ESTHER",29770,Massachusetts Institute of Technology,"BANERJEE, ABHIJIT",132352,11,2,1,0,0,0,1
"Economics, Department of","DUFLO, ESTHER",29770,Massachusetts Institute of Technology,"OLKEN, BENJAMIN",175961,6,0,0,0,0,0,1
"Economics, Department of","DUFLO, ESTHER",29770,Massachusetts Institute of Technology,"SCHILBACH, FRANK",789739,2,0,0,0,0,0,0
"Economics, Department of","DUFLO, ESTHER",29770,Northeastern University,"JAKUBOWSKI, ALEKSANDRA",1723795,1,0,0,0,0,0,0
"Economics, Department of","DUFLO, ESTHER",29770,"Ohio State University, The","STEFFENSMEIER, JANET",11776,1,0,0,0,0,0,0
"Economics, Department of","DUFLO, ESTHER",29770,Stanford University,"CHANDRASEKHAR, ARUN G",612329,7,0,0,0,0,0,1
"Economics, Department of","DUFLO, ESTHER",29770,Stanford University,"JACKSON, MATTHEW O",281822,1,0,0,0,0,0,0
"Economics, Department of","DUFLO, ESTHER",29770,Tufts University,"KINNAN, CYNTHIA",399628,1,0,0,0,0,0,0
"Economics, Department of","DUFLO, ESTHER",29770,"University of California, Berkeley","MIGUEL, EDWARD ANDREW",79682,1,0,0,0,0,0,0
"Economics, Department of","DUFLO, ESTHER",29770,"University of Chicago, The","BERTRAND, MARIANNE",9773,0,0,1,0,0,0,0
"Economics, Department of","DUFLO, ESTHER",29770,"University of Chicago, The","KREMER, MICHAEL",240847,1,0,0,0,0,0,0
"Economics, Department of","DUFLO, ESTHER",29770,University of Southern California,"CRAWFORD, KATE",955150,1,0,0,0,0,0,0
"Economics, Department of","DUFLO, ESTHER",29770,Yale University,"ABALUCK, JASON",541005,1,0,0,0,0,0,0
"Economics, Department of","DUFLO, ESTHER",29770,Yale University,"GOLDSMITH-PINKHAM, PAUL",854016,6,0,0,0,0,0,1
"Economics, Department of","DUFLO, ESTHER",29770,Yale University,"GONSALVES, GREGG STEVEN",825599,1,0,0,0,0,0,0
"Economics, Department of","DUFLO, ESTHER",29770,Yale University,"MOBARAK, MUSHFIQ",232412,1,0,0,0,0,0,0
"Economics, Department of","DUFLO, ESTHER",29770,Yale University,"NOBRE, ANNA CHRISTINA",1831335,1,0,0,0,0,0,0
"Economics, Department of","ELLISON, GLENN DAVID",141014,Massachusetts Institute of Technology,"PATHAK, PARAG",175960,1,0,0,0,0,0,0
"Economics, Department of","ELLISON, GLENN DAVID",141014,University of Wisconsin - Madison,"SWANSON, ASHLEY",534731,1,0,0,0,0,0,0
"Economics, Department of","FINKELSTEIN, AMY",32612,Boston University,"FISMAN, RAYMOND",32911,0,1,0,0,0,0,0
"Economics, Department of","FINKELSTEIN, AMY",32612,Dartmouth College,"SKINNER, JONATHAN S",367702,0,0,0,0,0,0,1
"Economics, Department of","FINKELSTEIN, AMY",32612,Dartmouth College,"WILLIAMS, HEIDI LIE",488077,1,0,0,0,0,0,0
"Economics, Department of","FINKELSTEIN, AMY",32612,Georgetown University,"JI, YUNAN",1700781,2,0,0,0,0,0,0
"Economics, Department of","FINKELSTEIN, AMY",32612,Harvard University,"ALSAN, MARCELLA",632182,1,0,0,0,0,0,0
"Economics, Department of","FINKELSTEIN, AMY",32612,Harvard University,"HANNA, REMA N",241205,1,0,0,0,0,0,0
"Economics, Department of","FINKELSTEIN, AMY",32612,Harvard University,"SHAPIRO, JESSE",103518,1,0,0,0,0,0,0
"Economics, Department of","FINKELSTEIN, AMY",32612,Massachusetts Institute of Technology,"AUTOR, DAVID H",131945,0,0,0,0,0,0,1
"Economics, Department of","FINKELSTEIN, AMY",32612,Massachusetts Institute of Technology,"BANERJEE, ABHIJIT",132352,1,0,0,0,0,0,0
