Unit,Collab Institution,Collab Unit,Collaborators,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Biology, Department of","Ohio State University, The","Biological Chemistry and Pharmacology, Department of",1,1,0,0,0,0,0,0
"Biology, Department of","Ohio State University, The","Veterinary Biosciences, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Oregon Health & Science University,"Cell, Developmental and Cancer Biology, Department of",6,9,0,0,0,0,0,0
"Biology, Department of",Oregon Health & Science University,"Molecular and Medical Genetics, Department of",2,1,0,0,0,0,0,0
"Biology, Department of",Oregon Health & Science University,"Molecular Microbiology and Immunology, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Oregon Health & Science University,"Biomedical Engineering, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Oregon Health & Science University,"Public Health, School of",1,1,0,0,0,0,0,0
"Biology, Department of",Oregon Health & Science University,"Pharmacy, College of",1,1,0,0,0,0,0,0
"Biology, Department of",Oregon State University,"Pharmacy, College of",1,1,0,0,0,0,0,0
"Biology, Department of",Pennsylvania State University - University Park,"Biomedical Engineering, Department of",1,1,0,0,0,0,2,0
"Biology, Department of",Pennsylvania State University - University Park,"Biology, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Pennsylvania State University - University Park,"Chemistry, Department of",1,2,0,0,0,0,0,0
"Biology, Department of",Pennsylvania State University - University Park,"Mathematics, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Pennsylvania State University - University Park,"Biochemistry and Molecular Biology, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Princeton University,"Chemistry, Department of",1,2,0,0,0,0,0,0
"Biology, Department of",Princeton University,"Computer Science, Department of",2,7,0,0,1,0,0,0
"Biology, Department of",Princeton University,"Molecular Biology, Department of",6,8,0,0,0,0,0,0
"Biology, Department of",Purdue University,"Biomedical Engineering, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Rensselaer Polytechnic Institute,"Chemistry and Chemical Biology, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Rice University,"Chemistry, Department of",2,1,0,0,0,0,0,0
"Biology, Department of",Rice University,"Physics and Astronomy, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Rice University,"Materials Science and NanoEngineering, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Rutgers - New Brunswick,"Marine and Coastal Sciences, Department of",2,1,0,0,0,0,0,0
"Biology, Department of",Rutgers - New Brunswick,"Genetics, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Rutgers - New Brunswick,"Biochemistry and Molecular Biology, Department of (RWJMS)",1,1,0,0,0,0,0,0
"Biology, Department of",Saint Louis University,"Molecular Microbiology and Immunology, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",San Diego State University,"Biology, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",San Diego State University,"Aerospace Engineering, Department of",1,0,0,0,1,0,0,0
"Biology, Department of","Scripps Research Institute (California), The","Chemistry, Department of",2,2,0,0,0,0,0,0
"Biology, Department of","Scripps Research Institute (California), The","Immunology and Microbiology, Department of",6,23,0,0,1,0,1,0
"Biology, Department of","Scripps Research Institute (California), The","Molecular Medicine, Department of",3,3,0,0,0,0,0,0
"Biology, Department of","Scripps Research Institute (California), The","Neuroscience, Department of",1,2,0,0,1,0,0,0
"Biology, Department of","Scripps Research Institute (California), The","Integrative Structural and Computational Biology, Department of",3,9,0,0,0,0,0,0
"Biology, Department of",Stanford University,"Applied Physics, Department of",1,2,0,0,0,0,0,0
"Biology, Department of",Stanford University,"Bioengineering, Department of",5,9,0,0,0,0,1,0
"Biology, Department of",Stanford University,"Biology, Department of",6,6,0,0,0,0,0,0
"Biology, Department of",Stanford University,"Chemical Engineering, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Stanford University,"Computer Science, Department of",2,2,0,0,0,0,0,0
"Biology, Department of",Stanford University,"Earth System Science, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Stanford University,"Genetics, Department of",13,17,0,0,0,0,5,0
"Biology, Department of",Stanford University,"Mechanical Engineering, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Stanford University,"Microbiology and Immunology, Department of",2,2,0,0,0,0,0,0
"Biology, Department of",Stanford University,"Molecular and Cellular Physiology, Department of",2,4,0,0,0,0,0,0
"Biology, Department of",Stanford University,"Statistics, Department of",1,2,0,0,0,0,0,0
"Biology, Department of",Stanford University,"Structural Biology, Department of",1,2,0,0,0,0,0,0
"Biology, Department of",Stanford University,"Biochemistry, Department of",3,1,0,0,0,0,4,0
"Biology, Department of",Stanford University,"Chemical and Systems Biology, Department of",1,5,0,0,0,0,1,0
"Biology, Department of",Stanford University,"Developmental Biology, Department of",4,4,0,0,0,0,0,0
"Biology, Department of",Stanford University,"Neurobiology, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Stanford University,"Pathology, Department of",8,7,0,0,0,0,6,0
"Biology, Department of",Stanford University,"Biomedical Data Science, Department of",1,1,0,0,0,0,0,0
"Biology, Department of","University at Albany, State University of New York","Biomedical Sciences, Department of",1,1,0,0,0,0,0,0
"Biology, Department of","University at Buffalo, State University of New York","Oral Biology, Department of",2,2,0,0,0,0,0,0
"Biology, Department of","University at Buffalo, State University of New York","Physiology and Biophysics, Department of",1,2,0,0,0,0,0,0
"Biology, Department of","University at Buffalo, State University of New York","Structural Biology, Department of",1,1,0,0,0,0,0,0
"Biology, Department of","University at Buffalo, State University of New York","Cancer Sciences, Department of",3,3,0,0,0,0,0,0
"Biology, Department of","Stony Brook University, State University of New York","Pathology, Department of",2,2,0,0,0,0,0,0
"Biology, Department of","Stony Brook University, State University of New York","Biochemistry and Cell Biology, Department of",3,6,0,0,0,0,0,0
"Biology, Department of","Stony Brook University, State University of New York","Microbiology and Immunology, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",SUNY Downstate Health Science University,"Physiology and Pharmacology, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",SUNY Upstate Medical University,"Pharmacology, Department of",2,4,0,0,0,0,0,0
"Biology, Department of",Temple University,"Biology, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Temple University,"Neural Sciences, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Temple University,"Cardiovascular Sciences, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Texas A&M University,"Biology, Department of",2,1,0,0,0,0,0,0
"Biology, Department of",Texas State University,"Family and Consumer Sciences, School of",1,1,0,0,0,0,0,0
"Biology, Department of","University of Tennessee, The","Microbiology, Department of",1,1,0,0,0,0,0,0
"Biology, Department of","University of Tennessee Health Science Center, The","Genetics, Genomics and Informatics, Department of",2,1,0,0,0,0,0,0
"Biology, Department of","University of Tennessee Health Science Center, The","Pathology and Laboratory Medicine, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",University of Texas Arlington,"Computer Science and Engineering, Department of",1,0,0,0,2,0,0,0
"Biology, Department of","University of Texas at Austin, The","Pharmacy, College of",2,2,0,0,0,0,0,0
"Biology, Department of","University of Texas at Austin, The","Molecular Biosciences, Department of",1,1,0,0,0,0,0,0
"Biology, Department of","University of Texas at San Antonio, The","Neuroscience, Developmental & Regenerative Biology, Department of",2,4,0,0,0,0,0,0
"Biology, Department of","University of Texas Health Science Center at San Antonio, The","Molecular Medicine, Department of",1,1,0,0,0,0,0,0
"Biology, Department of","University of Texas Health Science Center at San Antonio, The","Cellular and Integrative Physiology, Department of",1,1,0,0,0,0,0,0
"Biology, Department of","University of Texas Health Science Center at San Antonio, The","Population Health Sciences, Department of",1,1,0,0,0,0,0,0
