Unit,Collab Institution,Collab Unit,Collaborators,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Materials Science and Engineering, Department of",University of Delaware,"Materials Science and Engineering, Department of",1,0,0,0,1,0,0,0
"Materials Science and Engineering, Department of",University of Delaware,"Mechanical Engineering, Department of",2,1,0,0,0,0,1,0
"Materials Science and Engineering, Department of",Arizona State University,"Manufacturing Systems and Networks, School of",1,0,0,0,0,1,0,0
"Materials Science and Engineering, Department of",South Dakota School of Mines & Technology,"Nanoscience and Biomedical Engineering, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Alfred University,"Engineering, School of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",New Jersey Institute of Technology,"Mechanical and Industrial Engineering, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",New Jersey Institute of Technology,"Data Science, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Rutgers - New Brunswick,"Chemistry and Chemical Biology, Department of",1,0,0,0,0,0,2,0
"Materials Science and Engineering, Department of",Rutgers - New Brunswick,"Electrical and Computer Engineering, Department of",1,0,0,0,1,0,0,0
"Materials Science and Engineering, Department of","University of California, Santa Cruz","Electrical and Computer Engineering, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Wake Forest University,"Chemistry, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","University of Texas at San Antonio, The","Biomedical Engineering and Chemical Engineering, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","University of Alabama at Birmingham, The","Physics, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","University of California, Santa Barbara","Chemistry and Biochemistry, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","University of California, Santa Barbara","Electrical and Computer Engineering, Department of",2,1,0,0,1,0,0,0
"Materials Science and Engineering, Department of","University of California, Santa Barbara","Materials, Department of",6,4,0,0,1,0,0,0
"Materials Science and Engineering, Department of","University of Vermont, The","Microbiology and Molecular Genetics, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",University of Central Florida,"Chemistry, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",University of Central Florida,"Physics, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",University of Central Florida,"Optics and Photonics, College of",6,28,0,0,19,0,3,0
"Materials Science and Engineering, Department of",University of Central Florida,"Materials Science and Engineering, Department of",2,2,0,0,0,0,3,0
"Materials Science and Engineering, Department of",University of Central Florida,"Electrical and Computer Engineering, Department of",1,0,0,0,0,0,1,0
"Materials Science and Engineering, Department of",University of Central Florida,Advanced Materials Processing and Analysis Center,1,0,0,0,0,0,3,0
"Materials Science and Engineering, Department of",University of Florida,"Electrical and Computer Engineering, Department of",4,12,0,0,2,0,0,0
"Materials Science and Engineering, Department of","University of California, Riverside","Electrical and Computer Engineering, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","University of California, Riverside","Mechanical Engineering, Department of",2,3,0,0,0,0,0,0
