Unit,Unit Scholar,Unit Scholar ID,Collab Institution,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Civil and Environmental Engineering, Department of","BUEHLER, MARKUS J",135309,Northwestern University,"KETEN, SINAN",399617,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BUEHLER, MARKUS J",135309,Northwestern University,"SCHATZ, GEORGE C",164242,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BUEHLER, MARKUS J",135309,Rice University,"LOU, JUN",94886,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BUEHLER, MARKUS J",135309,Rice University,"YAKOBSON, BORIS I",130265,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BUEHLER, MARKUS J",135309,Tufts University,"KAPLAN, DAVID L",200146,15,0,0,0,0,2,0
"Civil and Environmental Engineering, Department of","BUEHLER, MARKUS J",135309,University of Colorado Boulder,"HEINZ, HENDRIK",146530,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BUEHLER, MARKUS J",135309,University of Connecticut,"TARAKANOVA, ANNA",837244,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BUEHLER, MARKUS J",135309,University of Michigan,"KOTOV, NICHOLAS A",151302,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BUEHLER, MARKUS J",135309,University of Pennsylvania,"SHENOY, VIVEK B",534738,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BUEHLER, MARKUS J",135309,University of Pittsburgh,"BENIASH, ELIA",256023,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BUEHLER, MARKUS J",135309,University of Wisconsin - Madison,"GILBERT, PUPA",44465,4,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BUEHLER, MARKUS J",135309,Washington University in St. Louis,"GENIN, GUY",36260,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BUYUKOZTURK, ORAL",14923,Cornell University,"DAVIS, MYERS A",1268753,0,0,0,0,0,2,0
"Civil and Environmental Engineering, Department of","BUYUKOZTURK, ORAL",14923,Massachusetts Institute of Technology,"DURAND, FREDERIC",28679,0,0,0,0,0,3,0
"Civil and Environmental Engineering, Department of","BUYUKOZTURK, ORAL",14923,Massachusetts Institute of Technology,"FREEMAN, WILLIAM T",34370,0,0,0,0,0,3,0
"Civil and Environmental Engineering, Department of","BUYUKOZTURK, ORAL",14923,Massachusetts Institute of Technology,"MASIC, ADMIR",789736,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BUYUKOZTURK, ORAL",14923,Massachusetts Institute of Technology,"SHORT, MICHAEL P",544545,0,0,0,0,0,1,0
"Civil and Environmental Engineering, Department of","BUYUKOZTURK, ORAL",14923,Massachusetts Institute of Technology,"WHITE, ANNE E",412283,0,0,0,0,0,1,0
"Civil and Environmental Engineering, Department of","BUYUKOZTURK, ORAL",14923,Southern Illinois University Carbondale,"SEN, DEBARSHI",1755223,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","CARSTENSEN, JOSEPHINE V",924534,Gonzaga University,"SCHULTZ, JOSHUA",2005187,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","CARSTENSEN, JOSEPHINE V",924534,Johns Hopkins University,"GUEST, JAMES",42890,2,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","CARSTENSEN, JOSEPHINE V",924534,Massachusetts Institute of Technology,"BECKER, KAITLYN P",1631699,0,0,0,1,0,0,0
"Civil and Environmental Engineering, Department of","CARSTENSEN, JOSEPHINE V",924534,Massachusetts Institute of Technology,"MUELLER, CAITLIN T",779101,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","CARSTENSEN, JOSEPHINE V",924534,Northeastern University,"FANG, DEMI",2139178,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","CARSTENSEN, JOSEPHINE V",924534,University of Southern California,"CHEN, WEN",838214,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","CARSTENSEN, JOSEPHINE V",924534,Yale University,"SCHROERS, JAN",102809,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","CHISHOLM, SALLIE W",20948,"California State University, Long Beach","CARLSON, MICHAEL",1836467,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","CHISHOLM, SALLIE W",20948,Indiana University - Bloomington,"KEHOE, DAVID M",264403,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","CHISHOLM, SALLIE W",20948,Massachusetts Institute of Technology,"BUIE, CULLEN",412279,0,0,0,0,1,0,0
"Civil and Environmental Engineering, Department of","CHISHOLM, SALLIE W",20948,Massachusetts Institute of Technology,"CORDERO SANCHEZ, OTTO X",789734,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","CHISHOLM, SALLIE W",20948,Massachusetts Institute of Technology,"FOURNIER, GREGORY P",779073,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","CHISHOLM, SALLIE W",20948,Massachusetts Institute of Technology,"KUJAWINSKI, ELIZABETH",288370,2,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","CHISHOLM, SALLIE W",20948,Massachusetts Institute of Technology,"REPETA, DANIEL",289078,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","CHISHOLM, SALLIE W",20948,Massachusetts Institute of Technology,"VAN MOOY, BENJAMIN",289597,2,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","CHISHOLM, SALLIE W",20948,"Ohio State University, The","SULLIVAN, MATTHEW",394265,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","CHISHOLM, SALLIE W",20948,"University of Chicago, The","WALDBAUER, JACOB R",525614,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","CHISHOLM, SALLIE W",20948,University of Hawai'i - Manoa,"DELONG, EDWARD F",755426,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","CHISHOLM, SALLIE W",20948,University of North Carolina Charlotte,"LUO, ELAINE",1904429,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","CHISHOLM, SALLIE W",20948,University of Southern California,"SCHWARTZMAN, JULIA A",837120,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","CHISHOLM, SALLIE W",20948,University of Washington,"BUNDY, RANDIE",819575,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","CHISHOLM, SALLIE W",20948,University of Washington,"INGALLS, ANITRA E",49682,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","COHEN, TAL",825729,Cornell University,"VAN VLIET, KRYSTYN J",127288,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","COHEN, TAL",825729,Massachusetts Institute of Technology,"SLOCUM, ALEXANDER H",123583,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","COHEN, TAL",825729,Tufts University,"PEYTON, SHELLY RENAE",517142,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","COHEN, TAL",825729,University of Massachusetts Amherst,"CROSBY, ALFRED J",25440,2,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","COHEN, TAL",825729,University of Massachusetts Amherst,"SCHIFFMAN, JESSICA D",489190,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","COHEN, TAL",825729,University of Massachusetts Amherst,"ZHOU, SHUANG",877911,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","COHEN, TAL",825729,University of New Hampshire,"KOTHARI, MRITYUNJAY",1727560,4,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","COHEN, TAL",825729,"University of Texas at Austin, The","RAUSCH, MANUEL K",804993,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","COHEN, TAL",825729,Yale University,"YAN, JING",877637,5,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","CORDERO SANCHEZ, OTTO X",789734,Boise State University,"BITTLESTON, LEONORA SOPHIA",836080,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","CORDERO SANCHEZ, OTTO X",789734,California Institute of Technology,"ORPHAN, VICTORIA J",74320,1,0,0,1,0,0,0
