Unit,Collab Institution,Collab Unit,Collaborators,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Physics, Department of",University of Virginia,"Systems and Information Engineering, Department of",1,1,0,0,0,0,0,0
"Physics, Department of",Case Western Reserve University,"Macromolecular Science and Engineering, Department of",1,1,0,0,0,0,0,0
"Physics, Department of",Case Western Reserve University,"Physics, Department of",5,23,0,0,0,0,0,0
"Physics, Department of",Tufts University,"Computer Science, Department of",1,2,0,0,0,0,0,0
"Physics, Department of",Tufts University,"Mathematics, Department of",1,1,0,0,0,0,0,0
"Physics, Department of",Tufts University,"Physics and Astronomy, Department of",7,75,0,0,0,0,0,0
"Physics, Department of",Kennesaw State University,"Physics, Department of",3,47,0,0,0,0,0,0
"Physics, Department of",Florida State University,"Physics, Department of",16,345,0,0,2,0,0,0
"Physics, Department of",Florida State University,"Scientific Computing, Department of",1,1,0,0,0,0,0,0
"Physics, Department of","University of Cincinnati, The","Physics, Department of",9,461,0,0,1,0,0,0
"Physics, Department of","University of Cincinnati, The","Computer Science, Department of",1,0,0,0,1,0,0,0
"Physics, Department of",University of the Pacific,"Physics, Department of",1,1,0,0,0,0,0,0
"Physics, Department of",University of Idaho,"Physics, Department of",1,39,0,0,0,0,0,0
"Physics, Department of",Texas Southern University,"Physics, Department of",1,1,0,0,0,0,0,0
"Physics, Department of",Oregon State University,"Physics, Department of",2,19,0,0,0,0,0,0
