Unit,Unit Scholar,Unit Scholar ID,Collab Unit,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Institute for Data, Systems, and Society (IDSS)","SHAH, DEVAVRAT",122541,"Institute for Data, Systems, and Society (IDSS)","RIGOLLET, PHILIPPE",190653,0,0,0,0,2,0,0
"Institute for Data, Systems, and Society (IDSS)","SHAH, DEVAVRAT",122541,"Electrical Engineering and Computer Sciences, Department of","RUBINFELD, RONITT",99686,0,0,0,0,2,0,0
"Institute for Data, Systems, and Society (IDSS)","SHAH, DEVAVRAT",122541,"Institute for Data, Systems, and Society (IDSS)","VEERAMACHANENI, KALYAN",1278823,0,0,0,0,1,0,0
"Institute for Data, Systems, and Society (IDSS)","CHOUCRI, NAZLI",137033,"Institute for Data, Systems, and Society (IDSS)","MADNICK, STUART E",72230,1,0,0,0,0,0,0
"Institute for Data, Systems, and Society (IDSS)","ILIC, MARIJA",148301,"Institute for Data, Systems, and Society (IDSS)","AMIN, SAURABH",488075,1,0,0,0,0,0,0
"Institute for Data, Systems, and Society (IDSS)","ILIC, MARIJA",148301,"Institute for Data, Systems, and Society (IDSS)","ANNASWAMY, ANURADHA M",176136,0,0,0,1,0,0,0
"Institute for Data, Systems, and Society (IDSS)","ILIC, MARIJA",148301,"Institute for Data, Systems, and Society (IDSS)","BOTTERUD, AUDUN",1597283,0,0,0,1,0,0,0
"Institute for Data, Systems, and Society (IDSS)","ILIC, MARIJA",148301,"Electrical Engineering and Computer Sciences, Department of","LANG, JEFFREY H",58424,0,0,0,1,0,0,0
"Institute for Data, Systems, and Society (IDSS)","JAILLET, PATRICK",148653,"Institute for Data, Systems, and Society (IDSS)","AMIN, SAURABH",488075,1,0,0,2,0,0,0
"Institute for Data, Systems, and Society (IDSS)","JAILLET, PATRICK",148653,"Management, Sloan School of","GOLREZAEI, NEGIN",856129,0,0,0,1,0,0,0
"Institute for Data, Systems, and Society (IDSS)","JAILLET, PATRICK",148653,"Management, Sloan School of","JACQUILLAT, ALEXANDRE",786101,1,0,0,0,0,0,0
"Institute for Data, Systems, and Society (IDSS)","JAILLET, PATRICK",148653,"Management, Sloan School of","TRICHAKIS, NIKOS",393251,1,0,0,0,0,0,0
"Institute for Data, Systems, and Society (IDSS)","MODIANO, EYTAN H",156907,"Institute for Data, Systems, and Society (IDSS)","CARLONE, LUCA",827382,0,0,0,1,0,0,0
"Institute for Data, Systems, and Society (IDSS)","MODIANO, EYTAN H",156907,"Urban Studies and Planning, Department of","GLASMEIER, AMY K",287825,0,0,0,0,1,0,0
"Institute for Data, Systems, and Society (IDSS)","MODIANO, EYTAN H",156907,"Institute for Data, Systems, and Society (IDSS)","KARAMAN, SERTAC",544435,0,0,0,1,0,0,0
"Institute for Data, Systems, and Society (IDSS)","OZDAGLAR, ASUMAN E",159339,"Institute for Data, Systems, and Society (IDSS)","ACEMOGLU, DARON DARON",286887,6,0,0,1,0,0,0
"Institute for Data, Systems, and Society (IDSS)","OZDAGLAR, ASUMAN E",159339,"Institute for Data, Systems, and Society (IDSS)","AMIN, SAURABH",488075,1,0,0,0,0,0,0
"Institute for Data, Systems, and Society (IDSS)","OZDAGLAR, ASUMAN E",159339,"Electrical Engineering and Computer Sciences, Department of","ANDREAS, JACOB D",1108294,0,0,0,1,0,0,0
"Institute for Data, Systems, and Society (IDSS)","OZDAGLAR, ASUMAN E",159339,"Electrical Engineering and Computer Sciences, Department of","GHASSEMI, MARZYEH",836383,1,0,0,1,0,0,0
"Institute for Data, Systems, and Society (IDSS)","OZDAGLAR, ASUMAN E",159339,"Electrical Engineering and Computer Sciences, Department of","HUTTENLOCHER, DANIEL",235894,1,0,0,0,0,0,0
"Institute for Data, Systems, and Society (IDSS)","OZDAGLAR, ASUMAN E",159339,"Electrical Engineering and Computer Sciences, Department of","MEDARD, MURIEL",106318,0,0,0,0,0,2,0
